genes	logFC	logCPM	LR	PValue	FDR
E2F6	E2F6	0.0705256362232586	4.13737296534977	0.0868381731032883	0.768235917829454	0.863411531925888
CCDC126	CCDC126	0.10211356150121	3.94700368137731	0.0865828947529508	0.768567094161516	0.863712131395923
SORBS2	SORBS2	0.19456186018518	3.28836584581844	0.0865613221794135	0.768595104872525	0.863712131395923
SYNE1	SYNE1	0.111247240142618	8.98424086063899	0.0862550846731693	0.768993145897016	0.864080316568336
ATP5D	ATP5D	-0.0694582077640745	4.29370712095507	0.0862386679187779	0.769014505708166	0.864080316568336
HOXB4	HOXB4	-0.344111386119938	2.55521622570291	0.0859424382014424	0.76940030976079	0.864462238022012
CHL1	CHL1	0.668189771297821	-1.11857725333609	0.0858855310751139	0.769474507182095	0.864467065531359
NFYB	NFYB	0.0607535761001711	5.64111995620761	0.0858687363244641	0.769496409842707	0.864467065531359
NES	NES	-0.210466633035974	5.98315726715107	0.0852835131485321	0.770261078567327	0.865274494044645
TMEM217	TMEM217	0.195612189283423	0.851109114394024	0.0851122475902244	0.770485397163726	0.865474858927858
ARHGEF37	ARHGEF37	-0.196453222946085	1.62676246196319	0.0848204774159029	0.770868113857285	0.865853115540899
TIGD5	TIGD5	-0.169358337810765	2.38258783294733	0.0847280934460102	0.770989443280351	0.865937749600361
GIP	GIP	0.261383986156081	0.0087493669002327	0.0846692860059193	0.77106671345873	0.865972891321383
CUL9	CUL9	0.0564149574697489	4.18331848306888	0.0840007607766893	0.771947177588996	0.866910029548811
PRDM11	PRDM11	-0.147305952653037	1.8319486884838	0.0836313844074112	0.772435284964952	0.867406458872157
APOM	APOM	-0.201455194035808	-0.230280787186257	0.0835708812296545	0.772515347331318	0.867444642039751
BCR	BCR	-0.104121671181244	5.35758949885886	0.0832057787320153	0.772999146325421	0.867904777068003
EFHD1	EFHD1	0.486441863119968	0.0940767437406096	0.0831920989965269	0.773017295732952	0.867904777068003
UBE2R2	UBE2R2	-0.043651900772426	5.91275355127379	0.0830470553898977	0.773209829917664	0.868069193850335
ZNF780A	ZNF780A	-0.0649190928998941	5.07893295081624	0.083005114534167	0.773265537099903	0.868079986898097
GMPS	GMPS	0.0421540370707289	6.69409666595563	0.0828905865352922	0.773417734523422	0.868148300649721
WRN	WRN	-0.0545447243485662	5.43319888857324	0.0828689557487223	0.773446492676674	0.868148300649721
ACACA	ACACA	0.0415712381728241	6.45191995674179	0.0828552767900064	0.773464680964353	0.868148300649721
IPP	IPP	0.0705797856055521	4.31617004730402	0.0827873132752543	0.773555073065518	0.86819801496084
CAPN15	CAPN15	0.0990355334968598	4.29137647282123	0.082699948971424	0.773671327429198	0.86827674807664
BLID	BLID	-0.255492802003141	0.805123457102715	0.0826400796403917	0.773751033042325	0.868314456279711
CD68	CD68	0.64587028885602	-1.52230157887613	0.0824474845237901	0.774007652201979	0.868550683067382
HDAC8	HDAC8	-0.0632902670695751	3.95740607630561	0.0821505458842147	0.774403938123434	0.868939015378402
AC016586.1	AC016586.1	-0.442590093732577	-0.695322630040299	0.082119068538006	0.774445992307464	0.868939015378402
LYRM7	LYRM7	0.0751656200341201	4.60013037131275	0.0818973253071107	0.774742491869647	0.869219906432805
DMKN	DMKN	-0.246736036100854	2.04816480419238	0.0817075882144707	0.774996540017645	0.869453138628242
ZNF215	ZNF215	0.0905277788441946	3.61063345184125	0.0815059332007593	0.775266895652067	0.869704636991623
PRSS12	PRSS12	0.152095789004597	5.28873269585908	0.0812588769586782	0.775598613473318	0.870024938206146
PPP1R10	PPP1R10	0.0647140955581311	4.95408122306355	0.0800822334428801	0.777186001532752	0.871753660921162
SHE	SHE	0.388078411251646	0.600743623774439	0.0800377722809245	0.777246229508839	0.871769295476146
PCLO	PCLO	0.435269054200202	0.413634494441172	0.0797209775121175	0.777675889957848	0.872199263671758
ESCO1	ESCO1	-0.0487203156549495	5.4815270861472	0.0794962959402383	0.777981178668151	0.872489700342838
PERP	PERP	-0.161183497104842	6.08039614011117	0.0794533834645605	0.77803953944548	0.872503194377559
RHBDF2	RHBDF2	-0.171822345648952	1.41197970695028	0.0793829832764601	0.778135320250492	0.872556635197491
TRAF3IP1	TRAF3IP1	0.0617149455801756	4.48874733439723	0.0793502597161151	0.778179856888285	0.872556635197491
IMPA2	IMPA2	0.136572207933662	2.28494221395975	0.0793107138024283	0.778233691951538	0.872565048551724
MURC	MURC	-0.1631349430335	4.1118661535953	0.0791069288571578	0.778511340562613	0.872773399962933
ORMDL1	ORMDL1	-0.0539105058402267	5.91417059349355	0.0791004028519993	0.778520238350138	0.872773399962933
CEACAM19	CEACAM19	0.15213921593756	1.42531250364407	0.0790723088772438	0.778558547197859	0.872773399962933
SWAP70	SWAP70	-0.0688925292145796	7.13334894494659	0.0788757752054039	0.778826745450482	0.873022087796496
GLTSCR1L	GLTSCR1L	0.0582671025561768	4.74692836714922	0.0786893523780776	0.779081479362361	0.873255654138278
CLPB	CLPB	-0.0573522214003131	4.70900031033492	0.0785994543258681	0.7792044351682	0.873341494228573
ZNF30	ZNF30	0.101362688445498	2.72828237957419	0.078549891986647	0.779272255248908	0.873365531010634
ADPRM	ADPRM	0.0809300735563736	3.46791502469701	0.0781840299390097	0.779773608766458	0.873875416477161
SLCO2A1	SLCO2A1	-0.352622815331018	1.01243061543484	0.0780071987832684	0.780016380072393	0.874095471016505
CCDC89	CCDC89	-0.146859305983527	2.17334532808736	0.0779482257048727	0.780097410099233	0.874134260986425
FOXN3	FOXN3	0.0443725943029536	6.44413943756447	0.0778455429905591	0.780238576809377	0.874240428191992
IRAK3	IRAK3	0.088819586671422	4.77850563631503	0.077663765447781	0.780488728225974	0.874449576566884
OLFML1	OLFML1	0.283051841756178	0.854046562408245	0.0776424366964861	0.780518100254304	0.874449576566884
PDE3A	PDE3A	0.305242154437564	3.74947792257201	0.0775452993242993	0.780651924080738	0.874547479995988
DNAJC18	DNAJC18	0.0816734266277568	4.45148189288486	0.0772914963912683	0.781002009138633	0.874887630151551
HIATL1	HIATL1	0.0338998761173815	6.93616481218772	0.0772112123724895	0.781112878415656	0.874959783453402
WBP1	WBP1	-0.126576967451433	2.60111213652403	0.0771415935829509	0.781209069680588	0.875015487646873
MYO10	MYO10	0.084428660672546	7.8251057681606	0.0770606100223858	0.781321022327255	0.875088838149818
AKR1D1	AKR1D1	-0.625500698847303	-1.1788988377429	0.07701345668589	0.78138623685371	0.875109835791265
ATG4D	ATG4D	-0.107696206071463	2.64119066909014	0.0767005283233431	0.781819572338176	0.875543081753277
BAG4	BAG4	0.0531307937171926	6.13377218827605	0.0766530846453648	0.781885354214289	0.875564685213325
LGALS2	LGALS2	0.338757811606651	0.0276768017435752	0.0764324934992615	0.782191497729563	0.875853169249303
CDC42BPA	CDC42BPA	0.0433366420317551	7.32022365388801	0.0764004667034044	0.782235985067343	0.875853169249303
ZNF283	ZNF283	-0.0496957968249482	4.29661802416404	0.0763411818953124	0.78231836208027	0.875893330542639
ARSE	ARSE	0.31579262332682	-0.0203464875128826	0.0761940754998633	0.782522917149307	0.876070270994704
HOXB5	HOXB5	-0.390130654232412	1.06883463002589	0.0760803232524268	0.782681238195837	0.8761954323808
FAM218A	FAM218A	0.216644405126802	1.47324406987202	0.0753967980371897	0.783635265548143	0.877211302666915
CMA1	CMA1	0.50562676328526	-0.924013972080868	0.0753001671089208	0.783770512432897	0.877310553381798
LPPR3	LPPR3	0.203397600386264	0.695644658701719	0.0751598117044168	0.783967123414164	0.877478475886066
ENTPD2	ENTPD2	1.3344865593134	-2.00498443632821	0.0751219978571527	0.784020127101676	0.877485651257257
SLC4A8	SLC4A8	0.140878024527801	3.31558284280652	0.0747262146311556	0.784575759421606	0.878047278604293
PCBD2	PCBD2	0.07025342053914	2.7025821211145	0.0746842939386489	0.784634703598107	0.878047278604293
SPAG9	SPAG9	0.0671684915873582	8.73604760113559	0.0746650266685123	0.784661801035961	0.878047278604293
SUPT16H	SUPT16H	0.0445568640748065	7.48958389793337	0.0745900978033021	0.784767216527612	0.878113064515746
TAS2R30	TAS2R30	0.192196205068631	0.668889100705025	0.0745436406308997	0.784832604504434	0.878134056596484
ZNF667	ZNF667	-0.0998134297789509	3.61766160758743	0.074346454905367	0.785110385285991	0.878392674276187
CPVL	CPVL	0.508754802375801	-1.54763046448763	0.073979072362711	0.785628984362932	0.878823271633055
ERF	ERF	-0.0733116015327128	5.27036800575618	0.0739777947971305	0.785630790191379	0.878823271633055
GPR173	GPR173	0.123222814490854	2.44102138080138	0.0739746420069807	0.785635246706001	0.878823271633055
ZNF214	ZNF214	0.110022198086533	2.48983626352378	0.0736571746945884	0.786084514658194	0.879273603644222
GPATCH4	GPATCH4	-0.0822701355861307	4.99088869321023	0.0735513910631838	0.786234446562518	0.879389080182439
ALDH3A1	ALDH3A1	-0.236853525503467	-0.237752865502188	0.0734573981125166	0.786367764149239	0.879485961293581
MAF	MAF	-0.436637608832305	1.22759203183383	0.07328112095351	0.786618038988063	0.879713629944311
PLEKHB1	PLEKHB1	0.406054727535533	-0.345939613412383	0.0725977562742486	0.787591332972062	0.88074981140448
HCG27	HCG27	1.06026845376334	-2.46549506384042	0.0724997997008083	0.787731251381318	0.880853975612419
DHX9	DHX9	0.0425125692047174	8.1924161441881	0.0724487351403376	0.787804230760862	0.880883279577231
COL22A1	COL22A1	-0.567029624772343	-1.14738710539956	0.0724022962797619	0.787870623231159	0.880905215347449
GDAP1	GDAP1	-0.151307394522254	2.65361161085561	0.0721010785245682	0.788301822116394	0.881335008365572
ZFY	ZFY	0.425408944761442	4.80646299436456	0.0717625881119446	0.788787531383606	0.881825690285376
SORT1	SORT1	0.132299610038275	5.55272579801065	0.0715301268027417	0.789121808023886	0.882102905551357
SLC4A3	SLC4A3	-0.175699236395024	2.19277438529724	0.0715250082427872	0.789129174997571	0.882102905551357
ZNF709	ZNF709	0.438086950529045	-0.934777230852745	0.0712434332611096	0.789534872518436	0.882495063836926
GSC	GSC	-0.47567160230984	-0.616783153977481	0.0712165039044095	0.78957371771105	0.882495063836926
DDX21	DDX21	-0.0611799065578011	8.2224812281499	0.0711009630978054	0.789740472943798	0.882524586761444
SYTL4	SYTL4	0.0811027816395082	3.92756595716719	0.0710929960049427	0.789751976863904	0.882524586761444
LPAR4	LPAR4	0.35173855941866	-0.349870494340382	0.071075166023931	0.789777724600569	0.882524586761444
MYADML2	MYADML2	0.508693643501863	-0.98476748744879	0.0710683459210699	0.789787574219581	0.882524586761444
TRAPPC2	TRAPPC2	-0.0660904653156208	4.55115766035552	0.0709231077616082	0.789997448021993	0.882706730263909
LIMS3	LIMS3	-0.533052477465377	-1.39182314890946	0.0704074932833336	0.790744392029057	0.883488914041483
MAP1LC3B2	MAP1LC3B2	-0.262497512601771	0.435516115133852	0.0702953764982297	0.790907196991402	0.883618392414965
USP9Y	USP9Y	0.8190902609552	5.3646984793043	0.0702219943540072	0.791013830571279	0.883685103283242
FAM155A	FAM155A	-0.301837044026927	2.86589014131926	0.0701226677245756	0.791158259806902	0.883794027341086
STAT2	STAT2	0.0570357852199338	7.098549979762	0.0700289114408221	0.791294689754313	0.883894003092703
SYTL5	SYTL5	-0.27528201351316	1.92946950687137	0.0696621266419513	0.791829359672321	0.884438783625457
VPS11	VPS11	0.0497515033692034	5.4477211654172	0.0695559048052914	0.791984482514469	0.884559587189835
DAGLA	DAGLA	-0.126545753291827	1.77648520855056	0.0692139922277235	0.792484662261817	0.885065744195979
DIMT1	DIMT1	-0.0481267457940929	6.11284416237676	0.0689326469942202	0.792897230336668	0.885474000173771
KIFAP3	KIFAP3	0.0548504490825163	6.27122664048727	0.0688993068551937	0.792946180326162	0.885476158558115
TMEM143	TMEM143	-0.156398032181389	1.1271916056749	0.0687180681498418	0.793212496695832	0.88572103345622
CADPS2	CADPS2	0.187228661012246	2.32915649598856	0.0682941928878122	0.793836817842185	0.886365612759937
IFITM5	IFITM5	-0.621919556917519	-1.76940982269295	0.0679844379477501	0.794294362462586	0.886802651560686
INHBB	INHBB	-0.310526659553159	0.271973743478768	0.0679654750535121	0.794322409025498	0.886802651560686
LYSMD4	LYSMD4	0.106874760340616	2.48384305941358	0.0679081273597433	0.794407253037617	0.886844801212652
TTF1	TTF1	-0.0624353270512655	4.17959692455727	0.0675171633214262	0.794986693537433	0.887439061074654
KRT7	KRT7	-0.303547972798209	5.8418739484805	0.0674193048910112	0.79513200776205	0.887530557375876
GPR132	GPR132	0.822446572361964	-1.40687592108157	0.0673985038990104	0.795162910561416	0.887530557375876
FNDC5	FNDC5	0.162985198759682	1.13280332389148	0.0672131512554301	0.795438503032543	0.887785547446479
CCDC28B	CCDC28B	0.0770837419737139	3.05380203760092	0.0670887717001136	0.795623664814052	0.887939583966995
ALDH9A1	ALDH9A1	0.0379995366522037	6.5323577899461	0.0670186537181614	0.795728129029326	0.88800354669408
CCDC36	CCDC36	0.150266939722653	2.9939366521165	0.0667484913930423	0.796131172387022	0.888400685522591
KIAA0226L	KIAA0226L	-0.387176457739747	-0.619186403768997	0.0663021253074163	0.796798997366619	0.889000972352512
PPP4R1	PPP4R1	0.038649024886912	7.53115443497346	0.0662851711716144	0.796824410269789	0.889000972352512
OTUD7A	OTUD7A	-0.294735266862134	-0.429250665093491	0.0662709173638518	0.796845778277263	0.889000972352512
BRCC3	BRCC3	0.0562931073905277	4.40472810730802	0.066262811469386	0.796857930987243	0.889000972352512
METRN	METRN	0.0858995807233693	4.67720183835396	0.0661385289252649	0.797044360113761	0.889156286815689
B3GALT2	B3GALT2	0.188993790875486	2.5405812143863	0.0660770591595465	0.797136636415013	0.889206555328078
TMEM89	TMEM89	0.66046981301692	-1.65264962081982	0.0657952756161926	0.797560226946955	0.889584496649729
ZNF7	ZNF7	-0.060991813970282	4.41190111347916	0.0657888377852061	0.797569915888636	0.889584496649729
TMEM75	TMEM75	0.534481498830933	-1.27086601472594	0.0657135417754517	0.797683273986214	0.889616910977648
ZNF365	ZNF365	0.162417897031645	2.31968659842753	0.0657067836726029	0.797693451690094	0.889616910977648
SLC37A2	SLC37A2	0.179263880299239	0.83081672789456	0.0654705522755918	0.798049567343813	0.889961363203815
AR	AR	-0.356853298402408	3.92876564069759	0.0651944831994911	0.798466606283173	0.890373710470187
RAB3GAP2	RAB3GAP2	0.0321912404789655	7.10569783785104	0.0648626161148655	0.7989691823592	0.890881386108396
SULT1A2	SULT1A2	-0.297391887645242	-0.740489438302532	0.0646674617524994	0.799265361584786	0.891121670527891
CCNA2	CCNA2	0.171886105789828	5.75914103912795	0.064658278306311	0.799279310707648	0.891121670527891
VTI1A	VTI1A	0.0438818694342133	5.65422380626193	0.064276959172048	0.799859446125095	0.891715678024857
PLCB3	PLCB3	0.0484330309263624	6.4475775945891	0.0642114562270422	0.799959285870673	0.891774193844109
ZNF843	ZNF843	-0.226819945365537	0.374384582721988	0.0641128363163617	0.800109704847296	0.891863640178512
APOC1	APOC1	-0.182822357877423	-0.00354426679302323	0.0640967605629896	0.800134235886802	0.891863640178512
RPL4	RPL4	0.0587045815268273	10.854704789806	0.063900849124721	0.800433453321876	0.892096673351265
NICN1	NICN1	0.113281810744192	2.3595620715156	0.0638978492284608	0.800438038883326	0.892096673351265
AXIN1	AXIN1	0.0549443345861127	4.77082358712116	0.0636861606592802	0.800761910019974	0.892404819895034
PREX1	PREX1	0.124707970403556	3.3809443385818	0.0635578221750492	0.800958539241522	0.892513480812182
LIMS2	LIMS2	0.187442876186145	4.12737947626085	0.0635319826619494	0.800998153856131	0.892513480812182
RPS27	RPS27	-0.065824883310936	9.95521874299614	0.0635297448025014	0.801001585126506	0.892513480812182
SMIM21	SMIM21	-0.630989511640153	-1.68689176978279	0.0633232091290949	0.801318539765082	0.892813823545867
AGL	AGL	0.0532680405781328	5.58213939637045	0.0632097356467156	0.801492912887643	0.892955278538392
CMTR1	CMTR1	0.0372294714644731	6.05767906833771	0.0630274991134172	0.801773301813519	0.893214823605679
PCDHB13	PCDHB13	-0.135516900730903	1.61427261289435	0.0627510785269507	0.802199425961689	0.893636684557937
HLA-F	HLA-F	-0.27402018496601	0.277247726866517	0.0626892733290774	0.802294839924494	0.893690111805642
NFKBIL1	NFKBIL1	0.148548729999527	1.53504709573567	0.0625398483903652	0.802525726660444	0.893894429275854
GALM	GALM	0.0630072790757663	3.70012288980321	0.0622814230842721	0.802925730119791	0.894287082343487
TDRP	TDRP	0.198222043742108	1.84686314432493	0.0619614090212792	0.803422287381671	0.894787222842046
TBXAS1	TBXAS1	0.212736369773713	0.92636443662528	0.0618157437166644	0.803648763329357	0.894986527099626
XPNPEP2	XPNPEP2	-0.353141961922174	0.682401790521704	0.0617741414749489	0.803713497224107	0.895005693780842
ATP6V1G3	ATP6V1G3	-0.395021448070052	-0.903688619253031	0.0616405025553775	0.803921598701612	0.895184501173503
PA2G4	PA2G4	-0.0606800622090457	5.97356711948311	0.0615966767486285	0.803989896044648	0.895207621627578
HN1	HN1	-0.060786454516457	6.43803050640342	0.0613963035252851	0.80430248306643	0.895502729151054
ZXDC	ZXDC	0.0811912770873074	4.1396434996917	0.0609998563726677	0.80492254928257	0.896140125954046
CLEC2A	CLEC2A	-0.54976645893221	-0.855353647200706	0.0608408651594488	0.805171821205508	0.896364657372071
AMPD3	AMPD3	-0.106623444314623	3.53706852738589	0.060486127363319	0.805729239712354	0.896932188881828
CRYZ	CRYZ	0.1159098550147	5.53640677239262	0.0603917509314087	0.805877830227706	0.897044575724238
ZNF17	ZNF17	-0.0889170852679022	3.29282500061639	0.0601999445156025	0.8061801987372	0.897328113641707
THEM5	THEM5	0.349012570310972	-0.643256817160424	0.0600967397031908	0.806343104774315	0.897456396915943
KIF6	KIF6	0.206178201560803	0.430861240748816	0.0599028396487711	0.806649572320866	0.897582047063145
RARS	RARS	0.0410289250423645	7.89851545489342	0.0598956170616418	0.806660998085924	0.897582047063145
SMC4	SMC4	0.0937717148187865	6.93754932143428	0.0598813324409591	0.806683597778726	0.897582047063145
CHKB	CHKB	-0.39932092677396	-1.36865581806907	0.0598794573431363	0.806686564582378	0.897582047063145
ETFA	ETFA	0.0510325389551324	6.98129351279591	0.0598745692845881	0.806694298762321	0.897582047063145
SLC26A6	SLC26A6	-0.0857367065831794	4.70568961955348	0.0597816049389408	0.806841456280214	0.897692748043084
DENND6B	DENND6B	-0.0951816241189839	2.25735328359705	0.059383013122229	0.807473784082494	0.898343205081854
JUP	JUP	0.196174437189504	2.35425613691551	0.0592366084333804	0.807706605488077	0.898549146503453
DOCK6	DOCK6	0.0702080743155877	3.75550957637722	0.0586872324732326	0.80858298398808	0.899470959093179
PGBD1	PGBD1	-0.0531742597348626	4.14002324206955	0.0584057992583169	0.809033615960667	0.899919088617757
BAHD1	BAHD1	-0.0557068595545866	3.79579039090803	0.0583315390620029	0.809152713198872	0.899998408201887
