genes	logFC	logCPM	LR	PValue	FDR
ABHD14A-ACY1	ABHD14A-ACY1	1.03124614890673	-1.87048385691768	0.698953426089126	0.403135581836661	0.45955162597481
KLHDC9	KLHDC9	-0.461979280444989	0.467582475982149	0.698118842062144	0.403416513398409	0.459844038060297
CGB	CGB	0.567376984542909	0.0950833536468365	0.697804381303797	0.403522438849232	0.459936941889946
ZNF454	ZNF454	0.310409437484584	1.669719508389	0.697524702052235	0.403616682274557	0.460016520048217
TCF20	TCF20	0.068565566578417	5.8178529084957	0.696407601377636	0.40399343145497	0.460418051109921
IGFBPL1	IGFBPL1	-0.841930854309728	-0.843522589642672	0.696154923053427	0.404078719890419	0.460487385434846
BEND7	BEND7	0.182860463777661	3.71803377106779	0.695665148786375	0.404244111908366	0.460647991745038
AXIN1	AXIN1	-0.10405068871067	4.77082358712116	0.695104947546753	0.404433407511629	0.460835815807509
FBXO5	FBXO5	-0.261208981022067	4.60658599463468	0.694940655057636	0.404488947523283	0.460871217176235
GPR56	GPR56	0.36513110342964	0.684513369461595	0.694363901208817	0.404684010579587	0.461065575997905
IQCA1	IQCA1	-0.868885642893613	-0.693065217435768	0.693847884754589	0.404858648110613	0.461236641453462
TMEM8B	TMEM8B	-0.249848832019705	1.84405488652309	0.693340945137777	0.405030320875818	0.461404308798348
IFNK	IFNK	1.33003553905592	-2.11043802023926	0.693132997115143	0.405100772256583	0.461456652991485
TM6SF2	TM6SF2	0.541873375195888	-0.172173634982744	0.691717017061059	0.405580972904523	0.461975714449673
ADAMTS14	ADAMTS14	0.490477590786953	3.67225042811087	0.69141752774263	0.405682645115054	0.462063577590071
ADAM23	ADAM23	-0.210782676737546	3.27620666322318	0.689443389184049	0.406353769217991	0.462799984015628
PRKX	PRKX	-0.210621733561567	2.77267827787595	0.68917528035368	0.406445040150362	0.46287594129236
ZNF365	ZNF365	0.305304655116716	2.31968659842753	0.688777985504757	0.4065803443841	0.463002033243788
UPP1	UPP1	0.163060401716523	4.36482359741819	0.686796691502693	0.40725608645966	0.463743507847801
GSTO2	GSTO2	0.319369489425894	2.57190377035713	0.685746894421442	0.4076147980234	0.464123911195568
TBX20	TBX20	0.802293230746407	0.173012185041147	0.684721978455428	0.407965454622123	0.464495097448669
GSG2	GSG2	-0.311387825014782	2.67002599092892	0.684318756419458	0.40810353101565	0.46462421712113
NAPSA	NAPSA	0.696194539264082	-0.835441169193063	0.681724124974238	0.408993659438274	0.465609477615972
PPP1R14A	PPP1R14A	-0.798987125411479	0.0330860224514378	0.680721666963692	0.409338331445458	0.465973694155724
HOXB9	HOXB9	-1.08483712240143	0.180648834117898	0.678583224122633	0.410075013062652	0.466784087096338
DUSP28	DUSP28	0.189079914216349	1.73117332234763	0.678381484419972	0.410144611837425	0.466835094568731
ARL14	ARL14	1.26237214355785	-1.17749389223492	0.677863488292179	0.410323396431177	0.467010365926655
LURAP1	LURAP1	-0.256264043968063	1.01292273042447	0.676931232616738	0.410645450229159	0.467348668368731
RAP2A	RAP2A	-0.0903175215810053	6.51926431578944	0.676854083810596	0.410672118447428	0.467350776888054
C1orf233	C1orf233	0.208970454782922	2.32150821728525	0.6762142447119	0.410893391469165	0.46757433483618
SLC26A11	SLC26A11	-0.15237130273124	3.68792398795293	0.675936295023817	0.410989568387151	0.467655521807457
ZNF496	ZNF496	-0.0830044242394313	5.17199739818488	0.675633119507353	0.411094511811616	0.467746673571059
SDR42E1	SDR42E1	1.26927235947173	-1.49358277437193	0.674797486225444	0.411383968473744	0.468034398634093
C1QTNF9B	C1QTNF9B	-1.19008084693135	-1.93649992165975	0.674690392176338	0.411421086692295	0.468034398634093
JAK3	JAK3	0.407080980287269	1.25165618603516	0.674687919128218	0.411421943895684	0.468034398634093
ASCL5	ASCL5	1.18478320069187	-1.48471232429646	0.674541050555241	0.411472855928395	0.468064042987404
CXCR5	CXCR5	1.34568818469987	-1.6131696428263	0.672301713616072	0.412250274129217	0.468920058747088
PNMA2	PNMA2	-0.771390611426284	2.9654586031498	0.669909205261639	0.413083263998367	0.469839178094048
PODXL2	PODXL2	-0.500353777722315	0.816290085428144	0.669225859303339	0.413321637942878	0.470081913604579
C5orf52	C5orf52	2.36890998913503	-2.17742193242192	0.669142192730412	0.413350837603154	0.470086734576099
DAO	DAO	2.01614734691288	-1.83099590572116	0.667926273530611	0.41377553799727	0.470541314359192
ZNF784	ZNF784	0.231175649536742	1.7323100493497	0.667740183281211	0.413840593124499	0.470586879019061
MX2	MX2	0.43559524931306	1.11339699854958	0.666886204595201	0.414139328778073	0.470898145195765
AANAT	AANAT	-0.989427796411006	-1.43427984659644	0.665289686640101	0.414698672863799	0.471505681359812
KIAA1211L	KIAA1211L	1.05019269803471	-1.53267381441129	0.665134458553297	0.414753117029161	0.471539115786912
AKAP2	AKAP2	0.326436453518225	0.594759678178497	0.66422280259475	0.415073081747391	0.471848435523491
CORT	CORT	-0.840083642926676	-1.34278735473482	0.664172107495929	0.415090884976939	0.471848435523491
GPR137	GPR137	-0.147448712770198	3.62696626912627	0.664145158723059	0.41510034937361	0.471848435523491
B3GALT5	B3GALT5	0.323583627720662	0.778519155424637	0.663742306856122	0.415241868867508	0.471980814556206
APOC3	APOC3	1.66036679691938	-2.25087050684279	0.662979971346372	0.41550986849469	0.472256931403771
PCDHGA3	PCDHGA3	-0.365478613383672	0.747106587938763	0.662009435219574	0.415851432199804	0.472580521796451
NPPA	NPPA	1.51670108901182	-1.85456040862645	0.6619688585644	0.415865721526273	0.472580521796451
TSPYL6	TSPYL6	1.39615414692805	-1.41850850736229	0.661957120055789	0.415869855452269	0.472580521796451
IL18R1	IL18R1	0.679412036052616	0.873412627378624	0.661121632370296	0.416164243960751	0.472886521450032
PCDHB7	PCDHB7	-0.547020741855044	0.631160212255647	0.660947608674093	0.416225601016167	0.472927707024885
LMO1	LMO1	2.30214166984156	-2.22834599431109	0.659035214018875	0.416900755741666	0.473666260429705
KCNMB1	KCNMB1	2.36306947222419	-2.02536111482037	0.656139995523533	0.41792598663282	0.4748024435215
EREG	EREG	-0.587983190278773	3.2971122048713	0.654483177996298	0.418514371990695	0.475442222686739
SOD2	SOD2	0.122022983484932	7.2881456509781	0.653714596583043	0.418787736732512	0.475713616518262
SGOL1	SGOL1	-0.46086425483378	2.32371641622713	0.653669487337098	0.418803789193054	0.475713616518262
PKMYT1	PKMYT1	-0.374978131226618	1.83643889983027	0.652881117738687	0.41908448434776	0.476003744871924
PTPRJ	PTPRJ	-0.129354192075378	5.03182723670229	0.652020201208572	0.41939132963109	0.476323538230751
FAM27E3	FAM27E3	-0.673978378241762	-0.608033043838612	0.651598744259658	0.41954166609505	0.476465548909611
ZNRF2	ZNRF2	-0.171084743206437	2.77150802815041	0.651053450024207	0.419736295333169	0.476629847120487
TSHB	TSHB	1.12165888148883	-1.58078453010082	0.651051611248782	0.419736951866048	0.476629847120487
NOL12	NOL12	0.106855056282924	4.00442940611214	0.649435750367317	0.420314485755549	0.477256885942014
NCR3	NCR3	1.70080049623289	-2.27450773051083	0.649210472921616	0.420395097557433	0.477319640218192
CAPN14	CAPN14	0.589711446846884	-0.588729249426559	0.648852826738491	0.420523122708511	0.477436217143078
SMARCD2	SMARCD2	0.0679886580975264	6.14527711235024	0.648277866188891	0.420729060989821	0.477635888566146
HNRNPUL2	HNRNPUL2	0.093169386356678	4.22392761888003	0.648220223996844	0.420749715462877	0.477635888566146
ZNF709	ZNF709	-0.787488254924669	-0.934777230852745	0.647685585393916	0.420941360460448	0.477824642369454
ZNF24	ZNF24	0.0830605531718777	7.07043460390216	0.64700057914078	0.421187096359198	0.478049386155604
AC092291.2	AC092291.2	1.63623185267491	-2.29201811792196	0.646992163932893	0.421190116523121	0.478049386155604
MAF	MAF	-0.746174689604008	1.22759203183383	0.646002504929925	0.421545524535039	0.478423940193347
PANK1	PANK1	-0.142743610123576	2.90991086045988	0.645711345121029	0.421650171656394	0.478513870611924
KIF12	KIF12	1.13619267179976	-1.43319738712471	0.644777462128168	0.421986085120526	0.478866229276625
SLC28A3	SLC28A3	0.331399472040877	0.385394049877876	0.64406527009622	0.422242526388144	0.479114882635178
PIK3R2	PIK3R2	0.475486647073499	-1.52925005676015	0.64402763690552	0.422256083575569	0.479114882635178
PTPN3	PTPN3	-0.81507201501015	0.894925703106778	0.643773505139244	0.422347650449238	0.479189909085517
CGB8	CGB8	0.496304635323477	0.463140725664278	0.643085266049312	0.422595780899863	0.479442550704043
PON3	PON3	1.42027927594208	-1.74131153068769	0.641601638904724	0.423131414966428	0.48002132028569
GPR155	GPR155	-0.137419467787805	3.67540871247515	0.640852293433497	0.423402337810636	0.480299736657494
AEN	AEN	-0.123415655266646	6.08156020094799	0.64054275935257	0.423514324477989	0.480397836107569
SWAP70	SWAP70	-0.112852467388683	7.13334894494659	0.636572542531141	0.424954661161398	0.482002597786835
KCNK13	KCNK13	1.10226359186691	-0.944619321065557	0.634457599274967	0.42572493606543	0.482847197887398
MYO9B	MYO9B	-0.089679917495023	7.0819199743756	0.633976264299704	0.425900534291773	0.48301726859671
DNAJC8	DNAJC8	-0.0855107682918818	6.21085420441263	0.633403036216819	0.42610979865467	0.483225497565086
RDH8	RDH8	0.727731351159834	-0.830085520959017	0.631061674710068	0.426966151921334	0.484167481884302
TNFRSF10B	TNFRSF10B	0.082574008874823	6.57854448061125	0.630053542304367	0.427335674912399	0.48455733431424
GPR65	GPR65	1.18389210013968	-1.84772646250922	0.628977942028399	0.427730459444393	0.484975782222532
C18orf42	C18orf42	1.29288964665225	-1.59394681529211	0.628290725978122	0.427982980807706	0.485214026407065
SRXN1	SRXN1	-0.692790203621998	-1.07976030132144	0.628265893228516	0.427992109949246	0.485214026407065
ZIC4	ZIC4	-0.631335874151735	2.08601078423651	0.628162778080835	0.428030020806369	0.485227796415238
GPR146	GPR146	-1.35975357007137	-2.05910407104239	0.627600105470009	0.428236979803916	0.485410709168404
EIF3E	EIF3E	0.0574282471870897	8.06555673847953	0.627583958584175	0.428242921087083	0.485410709168404
ZNF420	ZNF420	-0.141514498846746	3.56127835167744	0.62566062727096	0.428951506395183	0.486184624454771
CCDC149	CCDC149	0.0970285009337776	4.60668010121273	0.625409011190598	0.429044336653156	0.486260576047956
FAM21B	FAM21B	0.443296522632621	4.07489021527368	0.624944306943689	0.42921586265106	0.486425703532761
LENG9	LENG9	-0.303883095113101	2.26077469687514	0.622462405277886	0.430133710015195	0.48743655819942
CLIC6	CLIC6	0.832861948066366	-0.955928005178502	0.622300146007589	0.430193819492263	0.487475343110577
TACC2	TACC2	0.163253335021568	2.84671929282105	0.622152976167754	0.430248350036263	0.487494720673892
CDCA8	CDCA8	-0.399646563882414	4.14479617314853	0.622110308950482	0.430264161390556	0.487494720673892
TMEM165	TMEM165	0.0640415028617481	7.37881969188667	0.622044431798901	0.43028857546658	0.487494720673892
HEXDC	HEXDC	0.206571636097756	1.67295310283287	0.621058474353433	0.430654222086623	0.487879629725539
HOXB3	HOXB3	0.555580542875292	4.18631649548721	0.620256877846572	0.430951844579014	0.4881874339222
TBRG4	TBRG4	-0.0825096736103779	5.82668280226379	0.620066351851108	0.431022630271108	0.488238253091289
TBATA	TBATA	1.54697074532587	-2.02261983159565	0.617495798782278	0.431979387794888	0.489292584972702
KIAA0355	KIAA0355	-0.10584787637704	6.08930744283544	0.616292064066457	0.43242852482916	0.489771855190496
EXD3	EXD3	0.245640803068511	1.88658282498919	0.616198996416998	0.432463279718009	0.489781763601495
SMIM10	SMIM10	-0.315788876531499	2.05900055180876	0.614873343735354	0.43295878826181	0.490313461174664
PERP	PERP	-0.258247830242439	6.08039614011117	0.61463447105541	0.433048166911096	0.490385191956988
SATL1	SATL1	0.169293710675896	1.98765094139689	0.614506308585533	0.433096132839461	0.490410021029676
ASB3	ASB3	0.944549005176656	-1.34940834054403	0.614067737340299	0.433260333094664	0.490566455430278
IL1RAPL1	IL1RAPL1	0.783947576732302	-1.31562005194599	0.613700216542284	0.433398005098382	0.490692835759158
ZDHHC8	ZDHHC8	0.106665220985665	4.32361980400838	0.612643029393062	0.433794394882313	0.491112103325434
GRM1	GRM1	0.768067059678275	-0.566935091793012	0.611705589710162	0.434146347286347	0.491481014573441
ME2	ME2	-0.0922277764613692	5.0475057349977	0.607652123392015	0.435673199151439	0.493179861731024
NETO2	NETO2	0.176838945295963	4.35411674953826	0.606885575881861	0.435962861414157	0.493478096466692
F8A2	F8A2	-0.435108527465958	-0.41636838425749	0.60647040856783	0.436119867200127	0.493626146942724
ARID3C	ARID3C	1.0741137711428	-1.44293570571236	0.606032106329437	0.436285715739544	0.493774545710341
C20orf24	C20orf24	0.317545027431172	1.28201505575729	0.605985345928161	0.436303415024998	0.493774545710341
UCP2	UCP2	0.566885636738818	0.0672860295113401	0.605888005240359	0.436340262979106	0.493786574491377
HHIP	HHIP	-0.563697058438409	3.28676122720455	0.604647037772295	0.436810443564059	0.494288955335091
FTO	FTO	0.0600495845045278	6.28591621313373	0.603002567780965	0.437434698245603	0.494965613558005
TMIE	TMIE	1.12770352785332	-1.91439440113532	0.602856290001355	0.437490292604115	0.494998779249823
ALAS1	ALAS1	0.13914793335267	6.05399197667311	0.601937689598728	0.437839663323803	0.495364314512627
NOMO3	NOMO3	-0.214849794113571	3.71693001113601	0.60169815608873	0.437930835157017	0.495437701598612
HOXC11	HOXC11	-0.893484904473278	1.27296046176312	0.601384902500655	0.438050110379254	0.495542871742702
SLC2A11	SLC2A11	0.26250349021187	2.31340911119765	0.600609706250125	0.438345490045275	0.49584700301116
ANXA4	ANXA4	-0.0847466947214862	6.325347647946	0.600541185776009	0.43837161366409	0.49584700301116
HOXB8	HOXB8	0.897484617430397	-0.119167711879926	0.599324858364881	0.438835739196581	0.496342170217357
PTPN23	PTPN23	0.117216863980992	3.13845990873023	0.598832437651971	0.439023851064657	0.496525113325768
PRIM1	PRIM1	-0.246520544439887	3.08332344864898	0.598288629330469	0.439231737486629	0.496730397651215
ERCC6L	ERCC6L	-0.335460653239458	3.53053617943719	0.597716692552353	0.439450539806866	0.496948001452066
C9orf171	C9orf171	1.35219131946221	-2.09234564453	0.596617472271827	0.439871531720141	0.497394209359677
ZBTB7A	ZBTB7A	-0.131335562459421	4.23970460475996	0.596211536478705	0.440027158223434	0.497540314050308
TREX2	TREX2	0.617003384984892	-0.321860356131635	0.595987084995244	0.440113244102449	0.497607776081013
MAP2K6	MAP2K6	-0.541254549486201	-0.141100404029046	0.595847232899871	0.440166895906821	0.497638561088555
SLC15A3	SLC15A3	-0.336950320089904	0.766513074529079	0.595653019674614	0.440241419073483	0.497692937475893
TJP2	TJP2	-0.162803290420285	4.89001613591852	0.594381545250087	0.440729786441427	0.498215130135138
PAK3	PAK3	-0.658680304998629	-0.191330173401371	0.593970812260366	0.440887725056689	0.498363755236337
TTLL4	TTLL4	0.109773047150237	4.08806111215725	0.593173000207123	0.441194755560799	0.49865956238108
MBOAT2	MBOAT2	0.137556108721247	6.75860787024878	0.593153217697065	0.441202372853817	0.49865956238108
ZNF34	ZNF34	0.136308021382081	2.75009946328234	0.592329351758465	0.441519783822419	0.498988363461811
MOB1B	MOB1B	-0.0724009447104955	7.00687281775371	0.591778629939604	0.441732156586486	0.499198422141812
ALOX12B	ALOX12B	1.92407356850418	-2.29003917499089	0.591153636156266	0.441973361197742	0.499441036327677
DCUN1D3	DCUN1D3	0.0726887506927423	5.99769540530616	0.590122710464456	0.442371671266781	0.49986114387516
DACT3	DACT3	0.165711633583467	4.17761144433225	0.590022569140487	0.442410391504117	0.499874904199486
DLGAP2	DLGAP2	1.48388679860846	-1.83244428107517	0.589919909575524	0.44245009085802	0.499889769100071
RPS4Y2	RPS4Y2	1.70385058334446	-2.25719124127929	0.589370491082561	0.442662649195526	0.50009992035389
HPSE2	HPSE2	1.59766966766061	-1.56259678772506	0.588697189481437	0.442923350103408	0.500364432397426
GMEB2	GMEB2	-0.119896135299593	3.89488335927803	0.588573659317788	0.442971206426509	0.500388479524379
MICA	MICA	-0.32914930848812	4.42757023979657	0.588421100156467	0.443030319768183	0.500425239140778
LRFN3	LRFN3	-0.268780956270312	1.80349019087898	0.588197375943807	0.443117030029541	0.500493164600357
ALS2CL	ALS2CL	-0.376734756989919	3.33175931484295	0.587043833608504	0.443564532030478	0.500968565620989
PDE1C	PDE1C	-0.293802757660135	6.46614424635354	0.586840906137923	0.44364332732143	0.501027511600173
JAG2	JAG2	1.22281256476383	-1.33497579241499	0.585521419244152	0.444156202521005	0.5015766482028
PRB1	PRB1	1.83982510761651	-2.00194465563511	0.584277822836036	0.444640419047682	0.502093357232582
MRPL45	MRPL45	-0.117401915749795	4.66896678321508	0.58176876500611	0.445619855495787	0.50316917912058
DHPS	DHPS	-0.0786179976224181	4.66929817210005	0.58157595995597	0.44569525712155	0.50322414732435
DNAJA1	DNAJA1	0.0670853746304112	8.16055439643785	0.581439846754897	0.445748499772031	0.503254091253922
GDPD2	GDPD2	0.507447832412234	-0.105787937783062	0.581123910775588	0.445872120703161	0.503363484546376
CAPNS2	CAPNS2	0.645451606270734	-0.353364433627254	0.579982262009267	0.446319273741588	0.503838091612739
UBE2QL1	UBE2QL1	-0.743161155953226	-0.961211473305587	0.579823078488999	0.446381676868635	0.503849925816251
FBXO18	FBXO18	0.0803355271621973	6.30379311468434	0.579819030160962	0.446383264070735	0.503849925816251
ZNF485	ZNF485	-0.191528327146976	1.75120372076013	0.579592524247133	0.446472082745737	0.503919976887838
RAP1GAP2	RAP1GAP2	0.60793305661183	2.04191301229366	0.579200479222479	0.446625878283756	0.504063352652842
SEMA3D	SEMA3D	-0.27292873555548	4.66292403942474	0.579031287483645	0.446692275988513	0.50410807967951
GINS1	GINS1	0.312283363793124	4.23927050253524	0.578657772676493	0.4468389126073	0.504243348381166
TAOK2	TAOK2	-0.0566034640853873	6.67621908674926	0.578266436688878	0.446992625733842	0.504386586006318
LYPD3	LYPD3	0.459398206318665	0.712994046755853	0.5763022016002	0.447765400955224	0.50521335690101
DPF1	DPF1	-0.36205696883665	1.24916923610338	0.576267757416602	0.447778970604347	0.50521335690101
HERC2	HERC2	0.0699824424858862	6.75836918866832	0.575865428889571	0.44793751952371	0.505361966404483
ENTPD8	ENTPD8	2.10463908512696	-2.14296827869193	0.575411870707747	0.448116361626087	0.505533451449868
CTAGE6	CTAGE6	0.999294445820232	-1.68753632728401	0.575316428360651	0.448154009550744	0.505545640123939
TAS2R19	TAS2R19	0.385055223778827	0.40091924211636	0.574007806130737	0.448670701728606	0.506098186730644
